Coordinates along the route:
12.87996, 78.98819
12.879930000000002, 78.98856
12.879970000000002, 78.98856
12.880600000000001, 78.98853000000001
12.881350000000001, 78.9886
12.881530000000001, 78.98863
12.881770000000001, 78.98871000000001
12.882200000000001, 78.98887
12.88255, 78.98895
12.882760000000001, 78.98898000000001
12.882950000000001, 78.98905
12.88334, 78.98916000000001
12.883690000000001, 78.98922
12.884020000000001, 78.98931
12.88452, 78.98972
12.884780000000001, 78.98983000000001
12.885140000000002, 78.98993
12.885190000000001, 78.98995000000001
12.88554, 78.99034
12.885840000000002, 78.99061
12.88596, 78.99069
12.886080000000002, 78.9907
12.88615, 78.99071
12.886280000000001, 78.99078
12.88653, 78.99096
12.886970000000002, 78.99125000000001
12.887360000000001, 78.99135000000001
12.887720000000002, 78.99148000000001
12.888090000000002, 78.99169
12.88818, 78.99178
12.88841, 78.99202000000001
12.888720000000001, 78.99224000000001
12.889120000000002, 78.99248
12.88958, 78.99284
12.889650000000001, 78.99274000000001
12.889990000000001, 78.99236
12.890480000000002, 78.99181
12.891140000000002, 78.99109
12.89164, 78.99053
12.892990000000001, 78.98855
12.89441, 78.98647000000001
12.89474, 78.9859
12.8953, 78.98488
12.89549, 78.9846
12.895890000000001, 78.98399
12.896450000000002, 78.98317
12.89722, 78.9821
12.898100000000001, 78.98091000000001
12.89836, 78.98062
12.899180000000001, 78.98
12.89999, 78.97944000000001
12.900350000000001, 78.97915
12.90094, 78.9787
12.901150000000001, 78.97857
12.90249, 78.97755000000001
12.9037, 78.97667000000001
12.903920000000001, 78.97647
12.905600000000002, 78.97527000000001
12.907440000000001, 78.97395
12.90806, 78.97351
12.90895, 78.97298
12.909080000000001, 78.97294000000001
12.909170000000001, 78.97354
12.90956, 78.97624
12.91032, 78.98118000000001
12.910470000000002, 78.98251
12.91051, 78.98379000000001
12.91056, 78.98840000000001
12.9106, 78.99046000000001
12.910680000000001, 78.99181
12.91084, 78.99417000000001
12.911130000000002, 78.99903
12.91131, 79.00182000000001
12.91145, 79.0039
12.911880000000002, 79.00775
12.911940000000001, 79.00842
12.912120000000002, 79.01205
12.91225, 79.01444000000001
12.912300000000002, 79.01559
12.912360000000001, 79.01610000000001
12.912420000000001, 79.0164
12.912770000000002, 79.01737
12.9137, 79.01971
12.914760000000001, 79.02241000000001
12.91492, 79.02281
12.915080000000001, 79.02327000000001
12.91534, 79.02406
12.915450000000002, 79.02461000000001
12.915470000000001, 79.02488000000001
12.915590000000002, 79.02635000000001
12.915890000000001, 79.03028
12.91599, 79.03114000000001
12.916020000000001, 79.03127
12.916200000000002, 79.03329000000001
12.916350000000001, 79.03495000000001
12.916620000000002, 79.03743
12.916770000000001, 79.03944000000001
12.91684, 79.04019000000001
12.91703, 79.04185000000001
12.91717, 79.04365
12.917380000000001, 79.04604
12.917440000000001, 79.04736000000001
12.917390000000001, 79.04809
12.917230000000002, 79.04922
12.91708, 79.04995000000001
12.916590000000001, 79.05235
12.916430000000002, 79.05315
12.91623, 79.05474000000001
12.916020000000001, 79.05647
12.9158, 79.05828000000001
12.91566, 79.05968
12.91534, 79.06207
12.915090000000001, 79.0639
12.914980000000002, 79.06513000000001
12.91492, 79.06621000000001
12.91491, 79.06643000000001
12.91482, 79.06909
