Country,PIN,City,State,State_ID,District,District_ID,Community,Lat,Lng,Loc_accuracy,District_1
IN,641113,Medur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.8745,76.9756,1,Coimbatore
IN,641113,Seeliyur,Tamil Nadu,25,Coimbatore,632,NA,10.9968,76.9229,1,Coimbatore
IN,641113,Bhujanganur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.9968,76.9229,1,Coimbatore
IN,641113,Vivekanandapuram,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.9968,76.9229,1,Coimbatore
IN,641113,Tholampalayam,Tamil Nadu,25,Coimbatore,632,NA,10.9968,76.9229,1,Coimbatore
IN,641113,Thekkampatti,Tamil Nadu,25,Coimbatore,632,NA,10.9968,76.9229,1,Coimbatore
IN,641114,Semmedu,Tamil Nadu,25,Coimbatore,632,Coimbatore North,10.9562,76.7594,4,Coimbatore
IN,641114,Siruvani Adivaram,Tamil Nadu,25,Coimbatore,632,Coimbatore North,10.9562,76.7594,3,Coimbatore
IN,641114,Ishana Vihar,Tamil Nadu,25,Coimbatore,632,Madhavapuram,10.9562,76.7594,3,Coimbatore
IN,641114,Karunyanagar,Tamil Nadu,25,Coimbatore,632,Coimbatore North,10.9562,76.7594,3,Coimbatore
IN,641201,Periyakuyilai,Tamil Nadu,25,Coimbatore,632,Coimbatore South,10.9008,77.0747,4,Coimbatore
IN,641201,Chettipalayam,Tamil Nadu,25,Coimbatore,632,Coimbatore South,10.9125,77.037,4,Coimbatore
IN,641201,Kallapalayam,Tamil Nadu,25,Coimbatore,632,Coimbatore South,10.9066,77.0558,3,Coimbatore
IN,641201,Panapatti,Tamil Nadu,25,Coimbatore,632,Coimbatore South,10.9066,77.0558,3,Coimbatore
IN,641202,Kondampatti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.8284,77.0549,4,Coimbatore
IN,641202,Vadasithur,Tamil Nadu,25,Coimbatore,632,Pollachi,10.8344,77.0884,3,Coimbatore
IN,641202,Mettubavi,Tamil Nadu,25,Coimbatore,632,Pollachi,10.8404,77.122,4,Coimbatore
IN,641202,Kurunallipalayam,Tamil Nadu,25,Coimbatore,632,Pollachi,10.8344,77.0884,3,Coimbatore
IN,641301,Mettupalayam Bazaar,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.4579,77.5996,1,Coimbatore
IN,641301,Mettupalayam H.O,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.4579,77.5996,1,Coimbatore
IN,641302,Sirumugai,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,4,Coimbatore
IN,641302,Akkaraisengapalli,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641302,Thimmanur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641302,Jadayampalayam,Tamil Nadu,25,Coimbatore,632,Mettupalyaam,11.3214,77.0052,3,Coimbatore
IN,641302,Periakallipatti,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641302,Sinnakallipatti,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641302,Illuppapalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641302,Alancombu,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641302,Bellaipalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.3214,77.0052,3,Coimbatore
IN,641305,Palapatti,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.8745,76.9756,4,Coimbatore
IN,641305,Nellithurai,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.5034,77.7977,3,Coimbatore
IN,641305,Mahadevapuram,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.8745,76.9756,4,Coimbatore
IN,641305,Dasanur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.2908,76.9241,4,Coimbatore
IN,641305,Kallar,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.5034,77.7977,3,Coimbatore
IN,641401,Kadampadi,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641401,Golenpet,Tamil Nadu,25,Coimbatore,632,Palladam,12.596,80.1486,3,Coimbatore
IN,641401,Kangayampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,12.596,80.1486,3,Coimbatore
IN,641402,Sulur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.0243,77.1257,4,Coimbatore
IN,641402,Muthugoundenpudur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.0243,77.1257,3,Coimbatore
IN,641402,Appanaickenpatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.0243,77.1257,3,Coimbatore
IN,641402,Kannampalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.0243,77.1257,3,Coimbatore
IN,641402,Kalingal,Tamil Nadu,25,Coimbatore,632,Palladam,11.0243,77.1257,3,Coimbatore
IN,641402,Rasipalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0243,77.1257,3,Coimbatore
IN,641407,Arasur,Tamil Nadu,25,Coimbatore,632,Palladam,11.0866,77.1146,4,Coimbatore
IN,641601,Tirupur H.O,Tamil Nadu,25,Coimbatore,632,Tirupur,11.0099,77.3289,1,Coimbatore
IN,641602,Tirupur North,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0099,77.3289,1,Coimbatore
IN,641602,Puluvapatti,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0099,77.3289,1,Coimbatore
IN,641602,Pn Road,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0099,77.3289,1,Coimbatore
IN,641602,Kallampalayam Road,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0099,77.3289,1,Coimbatore
IN,641602,Pandian nagar,Tamil Nadu,25,Coimbatore,632,Tirupur,11.0099,77.3289,1,Coimbatore
IN,641603,Sirupuluvapatti,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8745,76.9756,4,Coimbatore
IN,641603,Ayyankalipalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1226,77.3099,3,Coimbatore
IN,641603,Pichampalayampudur,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1226,77.3099,3,Coimbatore
IN,641603,Gandhinagar (Coimbatore),Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1226,77.3099,3,Coimbatore
IN,641603,Kumarnagar,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1226,77.3099,3,Coimbatore
IN,641604,Arasampalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0261,77.4991,3,Coimbatore
IN,641604,Maruduraiyanvalasu,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8745,76.9756,4,Coimbatore
IN,641604,Karuvampalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0261,77.4991,3,Coimbatore
IN,641604,Kathankanni,Tamil Nadu,25,Coimbatore,632,Tirupur,11.0261,77.4991,3,Coimbatore
IN,641604,Tirupur Bazaar,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0261,77.4991,3,Coimbatore
IN,641604,T.C.Market,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0261,77.4991,3,Coimbatore
IN,641605,Veerapandi (Coimbatore),Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0153,77.3582,3,Coimbatore
IN,641606,Nallur,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.6711,76.9816,4,Coimbatore
IN,641606,Tea Nagar,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8892,77.2168,3,Coimbatore
IN,641606,Muthanampalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,10.8892,77.2168,3,Coimbatore
IN,641606,Vijayapuram (Coimbatore),Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8892,77.2168,3,Coimbatore
IN,641606,Mudalipalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,10.8892,77.2168,3,Coimbatore
IN,641606,Nachipalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,10.8892,77.2168,3,Coimbatore
IN,641606,Manur,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8745,76.9756,4,Coimbatore
IN,641607,Mannarai,Tamil Nadu,25,Coimbatore,632,Tirupur,10.8745,76.9756,4,Coimbatore
IN,641607,Tiruneelakandapuram,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1172,77.3726,3,Coimbatore
IN,641607,Tirupur East,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1172,77.3726,3,Coimbatore
IN,641652,15 Velampalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1657,77.3712,1,Coimbatore
IN,641652,Tirumuruganpoondi,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1657,77.3712,1,Coimbatore
IN,641652,Anuppapalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.1657,77.3712,1,Coimbatore
IN,641653,Kuppanur,Tamil Nadu,25,Coimbatore,632,Avanashi,10.9486,76.8624,4,Coimbatore
IN,641653,Komarapalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.8745,76.9756,4,Coimbatore
IN,641653,Annur,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2362,77.1051,4,Coimbatore
IN,641653,Pilliappampalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2444,77.5695,3,Coimbatore
IN,641653,Nagammapudur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.2319,77.1157,4,Coimbatore
IN,641653,Odderpalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2444,77.5695,3,Coimbatore
IN,641653,Vadakkalur,Tamil Nadu,25,Coimbatore,632,Avanashi,10.8745,76.9756,4,Coimbatore
IN,641653,Annur-mettupalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2444,77.5695,3,Coimbatore
IN,641653,Sokkampalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.2444,77.5695,3,Coimbatore
IN,641653,Allapalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2444,77.5695,3,Coimbatore
IN,641653,Kariampalayam,Tamil Nadu,25,Coimbatore,632,Annur,11.2444,77.5695,3,Coimbatore
IN,641653,Pasur-avanashi,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2444,77.5695,3,Coimbatore
IN,641653,Nallichettipalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.2444,77.5695,3,Coimbatore
IN,641653,Kanjapalli,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2444,77.5695,3,Coimbatore
IN,641654,Ranganathapuram,Tamil Nadu,25,Coimbatore,632,Avanashi,11.0228,77.1168,4,Coimbatore
IN,641654,Velayuthampalayam,Tamil Nadu,25,Coimbatore,632,NA,10.8745,76.9756,4,Coimbatore
IN,641654,Vadugapalayam,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Karukkankattupudur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,10.8745,76.9756,4,Coimbatore
IN,641654,Karukkampalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.1324,77.4282,3,Coimbatore
IN,641654,Palangarai,Tamil Nadu,25,Coimbatore,632,Avanashi,10.8745,76.9756,4,Coimbatore
IN,641654,Pudupalayam,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Avanash,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Periyayipalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.1324,77.4282,3,Coimbatore
IN,641654,Sembianallur,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Kuppandampalayam,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Kaikattipudur,Tamil Nadu,25,Coimbatore,632,Avanashi,11.1324,77.4282,3,Coimbatore
IN,641654,Thekkalur,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Thulukkamuthur,Tamil Nadu,25,Coimbatore,632,NA,11.1324,77.4282,3,Coimbatore
IN,641654,Thomaspuram,Tamil Nadu,25,Coimbatore,632,Avanashi,11.1324,77.4282,3,Coimbatore
IN,641654,Rakkiapalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.1324,77.4282,3,Coimbatore
IN,641655,Kanur,Tamil Nadu,25,Coimbatore,632,Avanashi,10.8745,76.9756,4,Coimbatore
IN,641655,Pappankulam,Tamil Nadu,25,Coimbatore,632,Avanashi,10.8745,76.9756,4,Coimbatore
IN,641655,Mangarasavalayapalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2553,77.2215,3,Coimbatore
IN,641655,Muriandampalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2553,77.2215,3,Coimbatore
IN,641655,Thandukaranpalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2553,77.2215,3,Coimbatore
IN,641655,Alathur,Tamil Nadu,25,Coimbatore,632,Avanashi,11.2553,77.2215,3,Coimbatore
IN,641655,Cheyur (Coimbatore),Tamil Nadu,25,Coimbatore,632,Avanashi,11.2553,77.2215,3,Coimbatore
IN,641658,Bogampatti,Tamil Nadu,25,Coimbatore,632,Palladam,10.9026,77.1229,4,Coimbatore
IN,641658,Paruvoi,Tamil Nadu,25,Coimbatore,632,Palladam,10.9353,77.1578,3,Coimbatore
IN,641658,Karadibavi,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641658,Puliampatti,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,3,Coimbatore
IN,641658,Lakshminaickenpalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.9353,77.1578,3,Coimbatore
IN,641658,Siddanaickenpalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.9353,77.1578,3,Coimbatore
IN,641658,Kamanaickenpalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.9353,77.1578,3,Coimbatore
IN,641658,Jalakarichal,Tamil Nadu,25,Coimbatore,632,Palladam,10.9353,77.1578,3,Coimbatore
IN,641659,Paduvampalli,Tamil Nadu,25,Coimbatore,632,Palladam,11.1923,77.1342,4,Coimbatore
IN,641659,Chennappachettipudur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.16,77.1154,4,Coimbatore
IN,641659,Giddampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1762,77.1248,3,Coimbatore
IN,641659,Vaharayampalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.1762,77.1248,3,Coimbatore
IN,641659,Karumathampatti,Tamil Nadu,25,Coimbatore,632,Avanashi,11.1762,77.1248,3,Coimbatore
IN,641659,Moperipalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.1762,77.1248,3,Coimbatore
IN,641659,Kaduvettipalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1762,77.1248,3,Coimbatore
IN,641659,Kaniyur-palladam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1762,77.1248,3,Coimbatore
IN,641662,Sukkampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641662,Ksn Puram,Tamil Nadu,25,Coimbatore,632,Palladam,11.0158,77.2338,3,Coimbatore
IN,641662,K.Ayyampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0158,77.2338,3,Coimbatore
IN,641662,Kodangipalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0158,77.2338,3,Coimbatore
IN,641662,Kallivelampatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.0158,77.2338,3,Coimbatore
IN,641663,Samalapuram,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8745,76.9756,4,Coimbatore
IN,641663,Vadugankallipalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0724,77.198,3,Coimbatore
IN,641663,Pallapalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0724,77.198,3,Coimbatore
IN,641663,Poomalur,Tamil Nadu,25,Coimbatore,632,Palladam,11.0724,77.198,3,Coimbatore
IN,641663,Vanjipalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0724,77.198,3,Coimbatore
IN,641663,Agraharapudur,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0724,77.198,3,Coimbatore
IN,641663,Mangalam (Coimbatore),Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0724,77.198,3,Coimbatore
IN,641663,63 Velampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0724,77.198,3,Coimbatore
IN,641664,Palladam,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641664,Naranapuram,Tamil Nadu,25,Coimbatore,632,Palladam,11.1508,77.0559,4,Coimbatore
IN,641664,Chittambalam,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641664,Panickampatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,V.Kallipalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,V.Vadamalaipalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,Ngr Road,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,Nathagoundenpalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,Vengitapuram,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,Annupapatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,Elavanthi,Tamil Nadu,25,Coimbatore,632,Tirupur,11.0334,77.2096,3,Coimbatore
IN,641664,Madapur,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641664,P.Vadugapalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0334,77.2096,3,Coimbatore
IN,641665,Alagumalai,Tamil Nadu,25,Coimbatore,632,NA,10.8745,76.9756,4,Coimbatore
IN,641665,Kandiankoil,Tamil Nadu,25,Coimbatore,632,NA,11.0076,77.4417,3,Coimbatore
IN,641665,Thonguttipalayam,Tamil Nadu,25,Coimbatore,632,NA,11.0076,77.4417,3,Coimbatore
IN,641665,Peruntholuvu,Tamil Nadu,25,Coimbatore,632,NA,11.0076,77.4417,3,Coimbatore
IN,641665,Pallikalipalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0076,77.4417,3,Coimbatore
IN,641666,Perumanallur,Tamil Nadu,25,Coimbatore,632,Tirupur,10.8745,76.9756,4,Coimbatore
IN,641666,Ittiveerampalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,11.205,77.3589,3,Coimbatore
IN,641666,Karunampathi,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.205,77.3589,3,Coimbatore
IN,641666,Kannakkampalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,11.205,77.3589,3,Coimbatore
IN,641666,Pongupalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,11.205,77.3589,3,Coimbatore
IN,641666,Vavipalayam,Tamil Nadu,25,Coimbatore,632,Tirupur,11.205,77.3589,3,Coimbatore
IN,641667,Doddampatti,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641667,Ganganaickenpalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.9726,77.5795,3,Coimbatore
IN,641667,Pongalur,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641667,Katturpalldam,Tamil Nadu,25,Coimbatore,632,Tirupur,10.9726,77.5795,3,Coimbatore
IN,641667,Devanampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.9726,77.5795,3,Coimbatore
IN,641668,Somanur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.0845,77.1891,4,Coimbatore
IN,641668,Karavalimadapur,Tamil Nadu,25,Coimbatore,632,Palladam,11.0845,77.1891,3,Coimbatore
IN,641668,Subarayanpudur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.0845,77.1891,3,Coimbatore
IN,641668,Ichipatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.0845,77.1891,3,Coimbatore
IN,641668,Semmandampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.0845,77.1891,3,Coimbatore
IN,641669,Sultanpet,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641669,Chandrapuram,Tamil Nadu,25,Coimbatore,632,Palladam,11.1697,77.1297,4,Coimbatore
IN,641669,Komarapalayam,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641669,Senjeri,Tamil Nadu,25,Coimbatore,632,Palladam,10.8503,77.1949,4,Coimbatore
IN,641669,Purandampalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.1416,77.3307,3,Coimbatore
IN,641669,Vadambacherry,Tamil Nadu,25,Coimbatore,632,Palladam,11.1416,77.3307,3,Coimbatore
IN,641669,Velappanaickenpalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1416,77.3307,3,Coimbatore
IN,641669,Puliamarathupalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,11.1416,77.3307,3,Coimbatore
IN,641669,Malayadipalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1416,77.3307,3,Coimbatore
IN,641670,Ramanathapuram,Tamil Nadu,25,Coimbatore,632,NA,11.0265,77.0971,4,Coimbatore
IN,641670,Karavalur,Tamil Nadu,25,Coimbatore,632,NA,10.8745,76.9756,4,Coimbatore
IN,641670,Uppilipalayam,Tamil Nadu,25,Coimbatore,632,NA,11.1184,77.1429,3,Coimbatore
IN,641670,Vettuvapalayam,Tamil Nadu,25,Coimbatore,632,NA,11.1184,77.1429,3,Coimbatore
IN,641670,Nambiampalayam,Tamil Nadu,25,Coimbatore,632,NA,11.1184,77.1429,3,Coimbatore
IN,641671,Talakarai,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641671,Kammalapatti,Tamil Nadu,25,Coimbatore,632,Palladam,10.8489,77.2473,4,Coimbatore
IN,641671,Kettanur,Tamil Nadu,25,Coimbatore,632,Palladam,10.8745,76.9756,4,Coimbatore
IN,641671,Jallipatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641671,Vadavedampatti,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641671,Vavipalayamkettanur,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641671,J.Krishnapuram,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641671,Mandiripalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641671,S.Ayyampalayam,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641671,Senjeriputhur,Tamil Nadu,25,Coimbatore,632,Palladam,11.1702,77.3496,3,Coimbatore
IN,641687,Andipalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,10.8745,76.9756,4,Coimbatore
IN,641687,Iduvampalayam,Tamil Nadu,25,Coimbatore,632,Tiruppur,11.0925,77.3123,3,Coimbatore
IN,641687,Iduvoi,Tamil Nadu,25,Coimbatore,632,Tirupur,11.0925,77.3123,3,Coimbatore
IN,641697,Pogalur,Tamil Nadu,25,Coimbatore,632,Avanashi,10.8745,76.9756,4,Coimbatore
IN,641697,Therampalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,12.9042,78.7984,3,Coimbatore
IN,641697,Periaputhur,Tamil Nadu,25,Coimbatore,632,Mettupalayam,12.9042,78.7984,3,Coimbatore
IN,641697,Karegoundenpalayam,Tamil Nadu,25,Coimbatore,632,Avanashi,12.9042,78.7984,3,Coimbatore
IN,641697,Ellapalayam,Tamil Nadu,25,Coimbatore,632,Mettupalayam,12.9042,78.7984,3,Coimbatore
IN,641697,Vadavalli-karamadai,Tamil Nadu,25,Coimbatore,632,Avanashi,12.9042,78.7984,3,Coimbatore
IN,642001,Gandhi Market (Coimbatore),Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,Pollachi West,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,Pollachi Bazaar,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,N.G.M College,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,Vadugapalayam,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,Pollachi H.O,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,Pollachi RS,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642001,Marapettai,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642002,Mahalinga Puram,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642002,Puliampatti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.8745,76.9756,1,Coimbatore
IN,642002,Palanigoundenpudur,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642002,T.Kottampatti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642002,R.Ponnapuram,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642002,Kurumbapalayam,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642002,Achipatti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6498,77,1,Coimbatore
IN,642003,Unjavelampatti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6605,77.0533,4,Coimbatore
IN,642003,Kanjampatti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6248,77.0761,4,Coimbatore
IN,642003,Makkinaicken Patti,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6426,77.0647,3,Coimbatore
IN,642004,Akilandapuram,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6237,76.9631,4,Coimbatore
IN,642004,Karuppampalayam,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6237,76.9631,3,Coimbatore
IN,642004,Uthukuli Zamin,Tamil Nadu,25,Coimbatore,632,NA,10.6237,76.9631,3,Coimbatore
IN,642005,Mannur,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6903,76.9075,4,Coimbatore
IN,642005,Thalakarai,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6903,76.9075,3,Coimbatore
IN,642005,Devambadi,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6903,76.9075,3,Coimbatore
IN,642005,Ramapattinam,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6903,76.9075,3,Coimbatore
IN,642005,Mappillaigoundenpudur,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6903,76.9075,3,Coimbatore
IN,642005,Nalluthukuli,Tamil Nadu,25,Coimbatore,632,Pollachi,10.6903,76.9075,3,Coimbatore
